Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,ATC LEVEL,Is Drug Class,Semantic type UMLS property
http://purl.bioontology.org/ontology/ATC/R03AK14,indacaterol and mometasone,,,false,C5227831,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R03AK,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/S01BA14,loteprednol,,,false,C0772364,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01BA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/J07AH02,other meningococcal monovalent purified polysaccharides antigen,,,false,C3652501,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J07AH,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/B01AC17,tirofiban,,,false,C0247025,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/B01AC,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C01DA07,propatylnitrate,,,false,C3652600,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C01DA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C03BA08,metolazone,,,false,C0025854,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C03BA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C09AA10,trandolapril,,,false,C0076891,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C09AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C08GA,Calcium channel blockers and diuretics,,,false,C3653757,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C08G,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/S01GX04,nedocromil,,,false,C0068483,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01GX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C09AA05,ramipril,,,false,C0072973,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C09AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/H02AB17,cortivazol,,,false,C0056396,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/H02AB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/S01AB03,sulfadicramide,,,false,C3652541,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01AB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/S01GX07,azelastine,,,false,C0052762,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01GX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/D10AF07,minocycline,,,false,C0026187,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D10AF,5,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/B02BC,Local hemostatics,,,false,C3653417,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/B02B,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/M03CA,"Dantrolene and derivatives, muscle relaxants, direct acting",Dantrolene and derivatives,,false,C3653960,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M03C,4,Y,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/L01XJ01,vismodegib,,,false,C2987716,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/L01XJ,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/N05CF01,zopiclone,,,false,C0078847,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N05CF,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A11HA01,nicotinamide,,,false,C0028027,http://purl.bioontology.org/ontology/STY/T127|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A11HA,5,,http://purl.bioontology.org/ontology/STY/T127|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/B01AX04,dermatan sulfate,,,false,C0011602,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/B01AX,5,,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/H03BB52,"thiamazole, combinations",,,false,C3652612,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/H03BB,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/M03AB01,suxamethonium,,,false,C0038627,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M03AB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/S02DA01,lidocaine,,,false,C0023660,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S02DA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A03CA08,diphemanil and psycholeptics,,,false,C3652989,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A03CA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/N01AX11,sodium oxybate,,,false,C0037537,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N01AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G04CX01,Prunus africanae cortex,,,false,C3652571,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G04CX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C08CA03,isradipine,,,false,C0071304,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C08CA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C09DA01,losartan and diuretics,,,false,C3653032,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C09DA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C03BA82,"clorexolone, combinations with psycholeptics",,,false,C3653260,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C03BA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/P03AA,Sulfur containing product ectoparasiticides,Sulfur containing products,,false,C3654002,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P03A,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/C01CA22,arbutamine,,,false,C0172021,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C01CA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/R03DC02,pranlukast,,,false,C0526058,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R03DC,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/N05CF,Benzodiazepine related hypnotics and sedatives,Benzodiazepine related drugs,,false,C3653456,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N05C,4,Y,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C09BA,ACE inhibitors and diuretics,,,false,C3653807,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C09B,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/P01CX01,pentamidine isethionate,,,false,C0030864,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/P01CX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G01BA,Antibiotics and corticosteroids,,,false,C3653724,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G01B,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/R07AB52,"nikethamide, combinations",,,false,C3652826,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R07AB,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/S01EA05,brimonidine,,,false,C0525227,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01EA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G03FA,"Progestogens and estrogens, fixed combinations",,,false,C3540747,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G03F,4,Y,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G01AF12,fenticonazole,,,false,C0060203,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G01AF,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G03DA04,progesterone,,,false,C0033308,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G03DA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/M03AC01,pancuronium,,,false,C0030310,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M03AC,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/N06BX22,phenibut,,,false,C0048007,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N06BX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/D01AC09,sulconazole,,,false,C0075503,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D01AC,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/B01AC15,aloxiprin,,,false,C0051254,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/B01AC,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/L02BB03,bicalutamide,,,false,C0285590,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/L02BB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/N05AF01,flupentixol,,,false,C0016367,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N05AF,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/C01BA08,prajmaline,,,false,C0032899,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C01BA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/N05AA03,promazine,,,false,C0033399,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N05AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/D08AE03,phenol,,,false,C0070570,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D08AE,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/N02AJ17,oxycodone and paracetamol,,,false,C4301625,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N02AJ,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/J02AX08,rezafungin acetate,,,false,C4726688,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J02AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/V03AB31,prussian blue,,,false,C0060234,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197|http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V03AB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197|http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/ATC/L01EX17,capmatinib,,,false,C4053698,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/L01EX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/V09BA01,technetium (99mTc) oxidronic acid,,,false,C3652583,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V09BA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/ATC/N05CA06,secobarbital,,,false,C0036516,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N05CA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/J07AE51,"cholera, combinations with typhoid vaccine, inactivated, whole cell",,,false,C3653262,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J07AE,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/L03AA13,pegfilgrastim,,,false,C1136535,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L03AA,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/V08AB09,iodixanol,,,false,C0063757,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V08AB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/ATC/C01BD04,dofetilide,,,false,C0114771,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C01BD,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/V09GX01,thallium (201Tl) chloride,,,false,C0305040,http://purl.bioontology.org/ontology/STY/T197|http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V09GX,5,,http://purl.bioontology.org/ontology/STY/T197|http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/ATC/R06AB07,talastine,,,false,C0084711,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R06AB,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G02CX06,fezolinetant,,,false,C4547455,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G02CX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A07FA02,saccharomyces boulardii,,,false,C0772093,http://purl.bioontology.org/ontology/STY/T004,http://purl.bioontology.org/ontology/ATC/A07FA,5,,http://purl.bioontology.org/ontology/STY/T004
http://purl.bioontology.org/ontology/ATC/R03DX10,benralizumab,,,false,C2982078,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/R03DX,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/J01CR03,ticarcillin and beta-lactamase inhibitor,,,false,C3652705,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J01CR,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/S02AA15,ciprofloxacin,,,false,C0008809,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S02AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/G04CA01,alfuzosin,,,false,C0051150,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G04CA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/S01CA03,hydrocortisone and antiinfectives,,,false,C3652907,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01CA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/L01FE,EGFR (Epidermal Growth Factor Receptor) inhibitors,,,false,C1443775,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01F,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/J01AA07,tetracycline,,,false,C0039644,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01AA,5,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/N01BB52,"lidocaine, combinations",,,false,C3652858,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N01BB,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/B02BC06,thrombin,,,false,C0040018,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/B02BC,5,,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/M09AA,Quinine and derivatives for DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,Quinine and derivatives,,false,C3653999,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M09A,4,Y,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/S01ED,"Beta blocking agents, antiglaucoma preparations and miotics",Beta blocking agents,,false,C3541930,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/S01E,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/G03HB,Antiandrogens and estrogens,,,false,C3653625,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G03H,4,Y,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/L01FF,PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors,,,false,C5577421,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01F,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/A02AC,antacids containing calcium compounds,Calcium compounds,,false,C3541928,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A02A,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/J01EC20,Intermediate-acting sulfonamide combinations,combinations,,false,C3540719,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01EC,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/L03AB02,interferon beta natural,,,false,C0015980,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L03AB,5,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116
http://purl.bioontology.org/ontology/ATC/M01CX,Other specific antirheumatic agents in ATC,Other specific antirheumatic agents,,false,C3653953,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/M01C,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/R06AA57,"diphenylpyraline, combinations",,,false,C3653148,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R06AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/B05CA06,mandelic acid,,,false,C0065636,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/B05CA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/M01AE06,benoxaprofen,,,false,C0053111,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M01AE,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/S01AA22,micronomicin,,,false,C0066520,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01AA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/D11AX04,lithium succinate,,,false,C0065093,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D11AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/ATC/A03FA,Propulsives,,,false,C3653283,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A03F,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/ATC/R03BA06,triamcinolone,,,false,C0040864,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R03BA,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109
